year,race,driver,team,quali_position,quali_time_sec,delta_to_pole,avg_race_pace,median_race_pace,stint_count,pit_stops,final_position,fp2_avg_pace,fp2_med_pace,fp2_laps,sprint_avg_pace,sprint_med_pace,sprint_laps
2025,Chinese Grand Prix,STR,Aston Martin,14.0,91.773,1.1319999999999908,98.66482142857141,98.596,2.0,1,9,,,,97.932111111,97.691,18.0
2025,Chinese Grand Prix,SAI,Williams,15.0,91.84,1.198999999999998,98.77523214285713,98.113,2.0,1,10,,,,97.8858125,97.8225,16.0
2025,Chinese Grand Prix,GAS,Alpine,16.0,91.992,1.350999999999999,98.61108928571427,98.121,2.0,1,20,,,,98.587333333,98.756,18.0
2025,Chinese Grand Prix,BEA,Haas F1 Team,17.0,92.018,1.3769999999999953,98.50587499999999,97.965,2.0,1,8,,,,98.973888888,98.365,18.0
2025,Chinese Grand Prix,DOO,Alpine,18.0,92.092,1.4509999999999934,98.81119642857142,98.3275,2.0,1,13,,,,98.889235294,98.609,17.0
2025,Chinese Grand Prix,BOR,Kick Sauber,19.0,92.141,1.5,99.37785454545457,98.59,3.0,2,14,,,,98.833705882,98.949,17.0
2025,Chinese Grand Prix,LAW,Red Bull Racing,20.0,92.174,1.5330000000000013,98.86023214285714,97.743,3.0,3,12,,,,98.746166666,98.5755,18.0
2025,Japanese Grand Prix,VER,Red Bull Racing,1.0,86.983,0.0,92.9619433962264,92.448,2.0,1,1,88.67,88.67,1.0,,,
2025,Japanese Grand Prix,NOR,McLaren,2.0,86.995,0.012000000000000455,92.98879245283018,92.238,2.0,1,2,88.197,88.197,2.0,,,
2025,Japanese Grand Prix,PIA,McLaren,3.0,87.027,0.04399999999999693,93.00211320754717,92.386,2.0,1,3,89.38475,89.37,4.0,,,
2025,Japanese Grand Prix,LEC,Ferrari,4.0,87.299,0.3160000000000025,93.2656603773585,92.503,2.0,1,4,89.67825,89.4125,4.0,,,
2025,Japanese Grand Prix,RUS,Mercedes,5.0,87.318,0.33499999999999375,93.2895283018868,92.488,2.0,1,5,91.27,92.607,5.0,,,
2025,Japanese Grand Prix,ANT,Mercedes,6.0,87.555,0.5720000000000027,93.31422641509432,93.147,2.0,1,6,91.9795,92.269,4.0,,,
2025,Japanese Grand Prix,HAD,Racing Bulls,7.0,87.569,0.5859999999999985,93.66258490566038,93.637,2.0,1,8,91.5755,92.0125,4.0,,,
2025,Japanese Grand Prix,HAM,Ferrari,8.0,87.61,0.6269999999999953,93.51254716981131,93.215,2.0,1,7,91.6186,92.927,5.0,,,
2025,Japanese Grand Prix,ALB,Williams,9.0,87.615,0.6319999999999908,93.72358490566035,93.693,2.0,1,9,90.2065,90.2065,2.0,,,
2025,Japanese Grand Prix,BEA,Haas F1 Team,10.0,87.867,0.8840000000000003,93.99079245283018,93.375,2.0,1,10,90.434,90.355,3.0,,,
2025,Japanese Grand Prix,GAS,Alpine,11.0,87.822,0.8389999999999986,94.13405660377356,93.169,2.0,1,13,89.786,89.182,3.0,,,
2025,Japanese Grand Prix,SAI,Williams,12.0,87.836,0.8529999999999944,94.36060377358491,94.427,2.0,1,14,89.1025,89.1025,2.0,,,
2025,Japanese Grand Prix,ALO,Aston Martin,13.0,87.897,0.9140000000000015,94.04369811320755,93.018,2.0,1,11,89.978,89.978,1.0,,,
2025,Japanese Grand Prix,LAW,Racing Bulls,14.0,87.906,0.9230000000000018,94.52296226415093,94.342,2.0,1,17,91.8125,92.209,4.0,,,
2025,Japanese Grand Prix,TSU,Red Bull Racing,15.0,88.0,1.016999999999996,94.06384905660377,93.125,2.0,1,12,90.625,90.625,1.0,,,
2025,Japanese Grand Prix,HUL,Kick Sauber,16.0,88.57,1.586999999999989,94.50830188679242,93.529,2.0,1,16,91.40725,91.522,4.0,,,
2025,Japanese Grand Prix,BOR,Kick Sauber,17.0,88.622,1.6389999999999958,94.54490566037737,94.204,2.0,1,19,91.789,92.152,4.0,,,
2025,Japanese Grand Prix,OCO,Haas F1 Team,18.0,88.696,1.7129999999999939,94.53624528301884,94.208,2.0,1,18,91.37825,91.7215,4.0,,,
2025,Japanese Grand Prix,DOO,Alpine,19.0,88.877,1.8939999999999912,94.49616981132077,93.484,2.0,1,15,91.659,91.659,1.0,,,
2025,Japanese Grand Prix,STR,Aston Martin,20.0,89.271,2.2879999999999967,94.99830769230766,94.1215,3.0,2,20,92.57275,92.9465,4.0,,,
2025,Bahrain Grand Prix,PIA,McLaren,1.0,89.841,0.0,99.52437499999999,97.6065,3.0,2,1,94.234666666,94.69,6.0,,,
2025,Bahrain Grand Prix,RUS,Mercedes,2.0,90.009,0.16800000000000637,99.94875,97.8865,3.0,2,2,91.84,91.945,3.0,,,
2025,Bahrain Grand Prix,LEC,Ferrari,3.0,90.175,0.3340000000000032,100.01864285714285,97.7875,3.0,2,4,92.1056,91.729,5.0,,,
2025,Bahrain Grand Prix,ANT,Mercedes,4.0,90.213,0.3719999999999999,100.64744642857143,98.638,4.0,3,11,91.939333333,92.293,3.0,,,
2025,Bahrain Grand Prix,GAS,Alpine,5.0,90.216,0.375,101.32345614035087,98.312,3.0,2,7,92.7494,92.699,5.0,,,
2025,Bahrain Grand Prix,NOR,McLaren,6.0,90.267,0.42600000000000193,99.98400000000001,97.8885,3.0,2,3,93.349333333,92.876,3.0,,,
2025,Bahrain Grand Prix,VER,Red Bull Racing,7.0,90.423,0.5820000000000078,101.29526315789474,98.408,3.0,2,6,91.853,91.853,2.0,,,
2025,Bahrain Grand Prix,SAI,Williams,8.0,90.68,0.8390000000000128,102.38295454545455,99.25800000000001,4.0,3,19,93.794,93.778,5.0,,,
2025,Bahrain Grand Prix,HAM,Ferrari,9.0,90.772,0.9310000000000116,100.27203571428572,98.027,3.0,2,5,91.882666666,91.915,3.0,,,
2025,Bahrain Grand Prix,TSU,Red Bull Racing,10.0,91.303,1.4620000000000033,100.58903571428571,98.6005,3.0,2,9,92.909333333,93.012,3.0,,,
2025,Bahrain Grand Prix,DOO,Alpine,11.0,91.245,1.4040000000000106,101.61826315789473,98.811,3.0,2,14,93.0028,93.226,5.0,,,
2025,Bahrain Grand Prix,HAD,Racing Bulls,12.0,91.271,1.4300000000000068,101.67980701754387,98.893,3.0,2,13,92.506666666,92.768,3.0,,,
2025,Bahrain Grand Prix,ALO,Aston Martin,13.0,91.886,2.0450000000000017,100.85835714285714,98.75450000000001,3.0,2,15,94.5515,94.794,4.0,,,
2025,Bahrain Grand Prix,OCO,Haas F1 Team,14.0,91.594,1.7530000000000001,101.46805263157894,98.425,3.0,2,8,92.8986,93.069,5.0,,,
2025,Bahrain Grand Prix,ALB,Williams,15.0,92.04,2.1990000000000123,100.66335714285715,98.703,3.0,2,12,92.715333333,93.0,3.0,,,
2025,Bahrain Grand Prix,HUL,Kick Sauber,16.0,92.067,2.225999999999999,101.62994736842106,99.247,3.0,2,20,93.181,93.2085,4.0,,,
2025,Bahrain Grand Prix,LAW,Racing Bulls,17.0,92.165,2.3240000000000123,100.65635714285713,99.088,3.0,2,16,92.720666666,93.171,3.0,,,
2025,Bahrain Grand Prix,BOR,Kick Sauber,18.0,92.186,2.345000000000013,100.97157142857142,99.339,3.0,2,18,93.004666666,93.605,3.0,,,
2025,Bahrain Grand Prix,STR,Aston Martin,19.0,92.283,2.4420000000000073,100.93399999999998,99.262,3.0,2,17,93.2288,93.413,5.0,,,
2025,Bahrain Grand Prix,BEA,Haas F1 Team,20.0,92.373,2.5320000000000107,101.5268245614035,98.77,3.0,2,10,93.74525,94.1585,4.0,,,
2025,Saudi Arabian Grand Prix,VER,Red Bull Racing,1.0,87.294,0.0,94.35722916666667,93.073,2.0,1,2,89.347666666,89.6,3.0,,,
2025,Saudi Arabian Grand Prix,PIA,McLaren,2.0,87.304,0.010000000000005116,94.32264583333331,93.0395,2.0,1,1,91.61575,92.0405,8.0,,,
2025,Saudi Arabian Grand Prix,RUS,Mercedes,3.0,87.407,0.11299999999999955,94.93283333333333,93.89750000000001,2.0,1,5,89.34,89.34,2.0,,,
2025,Saudi Arabian Grand Prix,LEC,Ferrari,4.0,87.67,0.3760000000000048,94.54710416666667,93.5605,2.0,1,3,89.076,89.002,3.0,,,
2025,Saudi Arabian Grand Prix,ANT,Mercedes,5.0,87.866,0.5720000000000027,95.12464583333333,93.80449999999999,2.0,1,6,90.0078,89.689,5.0,,,
2025,Saudi Arabian Grand Prix,SAI,Williams,6.0,88.164,0.8700000000000045,95.82191666666667,94.63650000000001,2.0,1,8,91.107166666,90.336,6.0,,,
2025,Saudi Arabian Grand Prix,HAM,Ferrari,7.0,88.201,0.9069999999999965,95.27227083333334,93.9565,2.0,1,7,89.9576,89.62,5.0,,,
2025,Saudi Arabian Grand Prix,TSU,Red Bull Racing,8.0,88.204,0.9099999999999966,165.662,165.662,1.0,0,19,89.5705,89.522,4.0,,,
2025,Saudi Arabian Grand Prix,GAS,Alpine,9.0,88.367,1.0730000000000075,,,1.0,0,20,91.2664,90.296,5.0,,,
2025,Saudi Arabian Grand Prix,NOR,McLaren,10.0,87.481,0.1869999999999976,94.71422916666667,93.5205,2.0,1,4,89.0768,89.272,5.0,,,
2025,Saudi Arabian Grand Prix,ALB,Williams,11.0,88.109,0.8149999999999977,95.92666666666668,94.496,2.0,1,9,90.0955,89.9575,4.0,,,
2025,Saudi Arabian Grand Prix,LAW,Racing Bulls,12.0,88.191,0.8970000000000056,96.06504166666667,94.79849999999999,2.0,1,12,90.2502,90.253,5.0,,,
2025,Saudi Arabian Grand Prix,ALO,Aston Martin,13.0,88.303,1.0090000000000003,96.13520833333331,94.7595,2.0,1,11,90.2435,90.144,4.0,,,
2025,Saudi Arabian Grand Prix,HAD,Racing Bulls,14.0,88.418,1.1240000000000094,96.00102083333331,94.9175,2.0,1,10,89.88775,89.655,4.0,,,
2025,Saudi Arabian Grand Prix,BEA,Haas F1 Team,15.0,88.648,1.3539999999999992,96.30537500000001,94.751,2.0,1,13,90.3814,90.436,5.0,,,
2025,Saudi Arabian Grand Prix,STR,Aston Martin,16.0,88.645,1.350999999999999,96.80714893617021,95.642,2.0,1,16,90.53725,90.5275,4.0,,,
2025,Saudi Arabian Grand Prix,DOO,Alpine,17.0,88.739,1.4450000000000074,97.13621276595745,95.928,3.0,2,17,90.24375,90.1015,4.0,,,
2025,Saudi Arabian Grand Prix,HUL,Kick Sauber,18.0,88.782,1.4879999999999995,96.80902127659576,95.524,2.0,1,15,90.21225,90.054,4.0,,,
2025,Saudi Arabian Grand Prix,OCO,Haas F1 Team,19.0,89.092,1.7980000000000018,96.80141666666667,95.612,2.0,1,14,90.9976,91.456,5.0,,,
2025,Saudi Arabian Grand Prix,BOR,Kick Sauber,20.0,89.462,2.1680000000000064,97.15089361702128,96.004,2.0,1,18,,,,,,
2025,Miami Grand Prix,VER,Red Bull Racing,1.0,86.204,0.0,94.23759649122806,92.096,2.0,1,4,,,,101.403888888,101.305,9.0
2025,Miami Grand Prix,NOR,McLaren,2.0,86.269,0.06500000000001194,93.61784210526315,91.478,2.0,1,2,,,,101.0951,101.0515,10.0
2025,Miami Grand Prix,ANT,Mercedes,3.0,86.271,0.06700000000000728,94.51033333333334,92.5,2.0,1,6,,,,101.85625,102.046,8.0
2025,Miami Grand Prix,PIA,McLaren,4.0,86.375,0.17100000000000648,93.53661403508772,91.465,2.0,1,1,,,,101.089,100.86,9.0
2025,Miami Grand Prix,RUS,Mercedes,5.0,86.385,0.1810000000000116,94.1970350877193,92.356,2.0,1,3,,,,101.737714285,101.579,7.0
2025,Miami Grand Prix,SAI,Williams,6.0,86.569,0.3650000000000091,94.59936842105263,92.521,2.0,1,9,,,,102.78,102.758,3.0
2025,Miami Grand Prix,ALB,Williams,7.0,86.682,0.47800000000000864,94.3798947368421,92.39,2.0,1,5,,,,102.326571428,102.392,7.0
2025,Miami Grand Prix,LEC,Ferrari,8.0,86.754,0.5500000000000114,94.5372456140351,92.509,2.0,1,7,,,,,,
2025,Miami Grand Prix,OCO,Haas F1 Team,9.0,86.824,0.6200000000000045,94.9753157894737,92.099,1.0,1,12,,,,102.76125,102.758,4.0
2025,Miami Grand Prix,TSU,Red Bull Racing,10.0,86.943,0.7390000000000043,94.7547543859649,92.673,2.0,1,10,,,,101.2608,102.898,5.0
2025,Miami Grand Prix,HAD,Racing Bulls,11.0,86.987,0.7830000000000013,94.84542105263158,91.902,1.0,1,11,,,,102.65825,102.724,4.0
2025,Miami Grand Prix,HAM,Ferrari,12.0,87.006,0.8020000000000067,94.59250877192983,92.503,2.0,1,8,,,,101.072625,101.874,8.0
2025,Miami Grand Prix,BOR,Kick Sauber,13.0,87.151,0.9470000000000027,98.1153,93.554,1.0,1,18,,,,102.989,102.989,1.0
2025,Miami Grand Prix,DOO,Alpine,14.0,87.186,0.9820000000000135,,,1.0,0,20,,,,103.0865,103.0865,2.0
2025,Miami Grand Prix,LAW,Racing Bulls,15.0,87.363,1.159000000000006,98.51419444444444,94.4405,2.0,1,17,,,,102.39,102.455,5.0
2025,Miami Grand Prix,HUL,Kick Sauber,16.0,87.473,1.2690000000000055,95.22753571428571,93.269,2.0,1,14,,,,102.937,102.937,2.0
2025,Miami Grand Prix,ALO,Aston Martin,17.0,87.604,1.4000000000000057,95.58153571428572,93.1745,2.0,1,15,,,,102.306833333,102.296,6.0
2025,Miami Grand Prix,GAS,Alpine,18.0,87.71,1.5060000000000002,95.12336842105262,92.874,2.0,2,13,,,,102.703,102.703,2.0
2025,Miami Grand Prix,STR,Aston Martin,19.0,87.83,1.6260000000000048,95.65623214285714,93.01150000000001,1.0,1,16,,,,101.491,102.493,5.0
2025,Miami Grand Prix,BEA,Haas F1 Team,20.0,87.999,1.7950000000000017,95.95455555555554,93.626,1.0,0,19,,,,102.8014,102.949,5.0
2025,Monaco Grand Prix,NOR,McLaren,1.0,69.954,0.0,77.35696153846155,75.3965,3.0,2,1,73.759857142,73.8405,14.0,,,
2025,Monaco Grand Prix,LEC,Ferrari,2.0,70.063,0.10900000000000887,77.39710256410254,75.424,3.0,2,2,73.213538461,73.901,13.0,,,
2025,Monaco Grand Prix,PIA,McLaren,3.0,70.129,0.17500000000001137,77.40385897435898,75.328,3.0,2,3,72.6696,72.3375,10.0,,,
2025,Monaco Grand Prix,HAM,Ferrari,4.0,70.382,0.4280000000000115,78.01576923076924,75.93950000000001,3.0,2,5,73.85075,74.4055,12.0,,,
2025,Monaco Grand Prix,VER,Red Bull Racing,5.0,70.669,0.7150000000000034,77.62070512820515,75.41550000000001,3.0,2,4,73.68375,73.4215,8.0,,,
2025,Monaco Grand Prix,HAD,Racing Bulls,6.0,70.923,0.9690000000000083,79.20681818181818,77.451,3.0,2,6,72.727,72.736,7.0,,,
2025,Monaco Grand Prix,ALO,Aston Martin,7.0,70.924,0.9700000000000131,80.75283333333333,77.40799999999999,2.0,1,19,73.958571428,73.627,7.0,,,
2025,Monaco Grand Prix,OCO,Haas F1 Team,8.0,70.942,0.9879999999999995,79.21911688311688,77.467,3.0,2,7,74.1915,73.9475,8.0,,,
2025,Monaco Grand Prix,LAW,Racing Bulls,9.0,71.129,1.1750000000000114,79.22842857142857,77.04,3.0,2,8,73.9156,73.5845,10.0,,,
2025,Monaco Grand Prix,ALB,Williams,10.0,71.213,1.2590000000000003,79.54884210526315,77.79050000000001,3.0,2,9,74.627,75.335,13.0,,,
2025,Monaco Grand Prix,SAI,Williams,11.0,71.362,1.4080000000000013,79.59309210526315,78.6395,3.0,2,10,74.4786,74.956,10.0,,,
2025,Monaco Grand Prix,TSU,Red Bull Racing,12.0,71.415,1.4610000000000127,80.33805263157895,78.928,3.0,2,17,74.595636363,75.518,11.0,,,
2025,Monaco Grand Prix,HUL,Kick Sauber,13.0,71.596,1.6420000000000101,80.3340394736842,78.76400000000001,3.0,2,16,74.476384615,74.829,13.0,,,
2025,Monaco Grand Prix,RUS,Mercedes,14.0,71.507,1.5530000000000115,79.83798684210527,78.9305,3.0,3,11,73.90990909,73.338,11.0,,,
2025,Monaco Grand Prix,ANT,Mercedes,15.0,71.88,1.926000000000002,80.56335999999999,79.075,3.0,2,18,74.363692307,75.175,13.0,,,
2025,Monaco Grand Prix,BOR,Kick Sauber,16.0,71.902,1.9480000000000075,80.29298684210526,78.3805,4.0,3,14,74.365363636,74.75,11.0,,,
2025,Monaco Grand Prix,BEA,Haas F1 Team,17.0,71.979,2.0250000000000057,80.11231578947367,78.4685,3.0,2,12,74.607142857,75.2345,14.0,,,
2025,Monaco Grand Prix,GAS,Alpine,18.0,71.994,2.0400000000000063,93.94414285714285,91.509,2.0,1,20,74.201266666,74.268,15.0,,,
2025,Monaco Grand Prix,STR,Aston Martin,19.0,72.563,2.609000000000009,80.31892105263157,78.795,3.0,2,15,74.284818181,74.631,11.0,,,
2025,Monaco Grand Prix,COL,Alpine,20.0,72.597,2.6430000000000007,80.14417105263159,78.594,3.0,2,13,74.93,75.331,13.0,,,
2025,Spanish Grand Prix,PIA,McLaren,1.0,71.546,0.0,84.50568181818181,80.2325,4.0,3,1,,,,,,
2025,Spanish Grand Prix,NOR,McLaren,2.0,71.755,0.20899999999998897,84.54312121212122,80.20949999999999,4.0,3,2,,,,,,
2025,Spanish Grand Prix,VER,Red Bull Racing,3.0,71.848,0.3019999999999925,84.68486363636364,80.0715,5.0,4,10,,,,,,
2025,Spanish Grand Prix,RUS,Mercedes,4.0,71.848,0.3019999999999925,84.67778787878788,80.6055,4.0,3,4,,,,,,
2025,Spanish Grand Prix,HAM,Ferrari,5.0,72.045,0.4989999999999952,84.74065151515151,80.75399999999999,4.0,3,6,,,,,,
2025,Spanish Grand Prix,ANT,Mercedes,6.0,72.111,0.5649999999999977,82.0741886792453,81.289,3.0,2,18,,,,,,
2025,Spanish Grand Prix,LEC,Ferrari,7.0,72.131,0.5849999999999937,84.6640909090909,80.3685,4.0,3,3,,,,,,
2025,Spanish Grand Prix,GAS,Alpine,8.0,72.199,0.6529999999999916,84.7766212121212,81.93799999999999,4.0,3,8,,,,,,
2025,Spanish Grand Prix,HAD,Racing Bulls,9.0,72.252,0.7059999999999889,84.7484393939394,81.34100000000001,4.0,3,7,,,,,,
2025,Spanish Grand Prix,ALO,Aston Martin,10.0,72.284,0.7379999999999995,84.83240909090908,81.72200000000001,4.0,3,9,,,,,,
2025,Spanish Grand Prix,ALB,Williams,11.0,72.641,1.0949999999999989,85.30177777777779,82.346,3.0,2,19,,,,,,
2025,Spanish Grand Prix,BOR,Kick Sauber,12.0,72.756,1.2099999999999937,84.89956060606062,81.939,3.0,2,12,,,,,,
2025,Spanish Grand Prix,LAW,Racing Bulls,13.0,72.763,1.2169999999999987,84.8925303030303,81.787,3.0,2,11,,,,,,
2025,Spanish Grand Prix,BEA,Haas F1 Team,15.0,73.315,1.7689999999999912,84.91575757575758,82.0635,4.0,3,17,,,,,,
2025,Spanish Grand Prix,HUL,Kick Sauber,16.0,73.19,1.6439999999999912,84.71246969696969,81.7125,4.0,3,5,,,,,,
2025,Spanish Grand Prix,OCO,Haas F1 Team,17.0,73.201,1.654999999999987,84.99351515151514,82.3185,3.0,2,16,,,,,,
2025,Spanish Grand Prix,SAI,Williams,18.0,73.203,1.6569999999999965,84.94975757575757,81.775,4.0,3,14,,,,,,
2025,Spanish Grand Prix,COL,Alpine,19.0,73.334,1.7879999999999967,84.98115151515151,82.664,4.0,3,15,,,,,,
2025,Spanish Grand Prix,TSU,Red Bull Racing,20.0,73.385,1.8389999999999986,84.94237878787878,81.6445,5.0,5,13,,,,,,
2025,Canadian Grand Prix,RUS,Mercedes,1.0,70.899,0.0,78.7526857142857,75.6745,6.0,5,1,,,,,,
2025,Canadian Grand Prix,VER,Red Bull Racing,2.0,71.059,0.1599999999999966,78.75594285714286,75.7805,6.0,5,2,,,,,,
2025,Canadian Grand Prix,PIA,McLaren,3.0,71.12,0.22100000000000364,78.78281428571428,75.7055,6.0,5,4,,,,,,
2025,Canadian Grand Prix,ANT,Mercedes,4.0,71.391,0.49200000000000443,78.76717142857142,75.642,6.0,5,3,,,,,,
2025,Canadian Grand Prix,HAM,Ferrari,5.0,71.526,0.6269999999999953,78.90572857142858,76.346,6.0,5,6,,,,,,
2025,Canadian Grand Prix,ALO,Aston Martin,6.0,71.586,0.6869999999999976,78.90942857142858,76.68350000000001,7.0,6,7,,,,,,
2025,Canadian Grand Prix,NOR,McLaren,7.0,71.625,0.7259999999999991,76.32530303030302,75.6845,3.0,2,18,,,,,,
2025,Canadian Grand Prix,LEC,Ferrari,8.0,71.682,0.7830000000000013,78.80185714285714,76.0745,6.0,5,5,,,,,,
2025,Canadian Grand Prix,HAD,Racing Bulls,9.0,71.867,0.9680000000000035,80.02065217391304,77.381,5.0,4,16,,,,,,
2025,Canadian Grand Prix,ALB,Williams,10.0,71.907,1.0079999999999956,78.32782608695652,77.44149999999999,2.0,1,20,,,,,,
2025,Canadian Grand Prix,TSU,Red Bull Racing,11.0,72.102,1.203000000000003,79.97310144927536,77.407,5.0,4,12,,,,,,
2025,Canadian Grand Prix,COL,Alpine,12.0,72.142,1.242999999999995,79.9957391304348,77.444,5.0,4,13,,,,,,
2025,Canadian Grand Prix,HUL,Kick Sauber,13.0,72.183,1.284000000000006,78.97217142857143,77.13900000000001,6.0,5,8,,,,,,
2025,Canadian Grand Prix,BEA,Haas F1 Team,14.0,72.34,1.4410000000000025,79.94789855072463,77.212,5.0,4,11,,,,,,
2025,Canadian Grand Prix,OCO,Haas F1 Team,15.0,72.634,1.7349999999999994,79.9153768115942,77.284,5.0,4,9,,,,,,
2025,Canadian Grand Prix,BOR,Kick Sauber,16.0,72.385,1.4860000000000042,80.00821739130434,77.589,5.0,4,14,,,,,,
2025,Canadian Grand Prix,SAI,Williams,17.0,72.398,1.4989999999999952,79.92136231884058,77.291,5.0,4,10,,,,,,
2025,Canadian Grand Prix,STR,Aston Martin,18.0,72.517,1.617999999999995,80.02537681159421,77.476,6.0,5,17,,,,,,
2025,Canadian Grand Prix,LAW,Racing Bulls,19.0,72.525,1.6260000000000048,78.42022641509436,77.728,2.0,2,19,,,,,,
2025,Canadian Grand Prix,GAS,Alpine,20.0,72.667,1.7680000000000007,80.00924637681159,77.727,5.0,5,15,,,,,,
